year_month,district,okrug,secondary_price_per_sqm,newbuild_price_per_sqm,rental_price_per_sqm_monthly,secondary_mom_change_pct,newbuild_mom_change_pct,n_listings_secondary,n_listings_newbuild,n_listings_rental,cbr_key_rate_pct,avg_mortgage_rate_pct
2020-08,Donskoy,YuAO,265500,298200,1106,-0.34,-0.68,141,75,116,4.25,6.75
2020-09,Donskoy,YuAO,271500,295500,1131,2.26,-0.89,131,70,29,4.25,6.75
2020-10,Donskoy,YuAO,268600,306300,1119,-1.05,3.67,194,47,46,4.25,6.75
2020-11,Donskoy,YuAO,280500,314900,1169,4.4,2.81,171,35,84,4.25,6.75
2020-12,Donskoy,YuAO,279500,315500,1165,-0.34,0.16,187,64,86,4.25,6.75
2021-01,Donskoy,YuAO,288600,318900,1203,3.26,1.1,149,72,46,4.25,6.75
2021-02,Donskoy,YuAO,298500,330100,1244,3.44,3.5,128,57,17,4.25,6.75
2021-03,Donskoy,YuAO,303500,313600,1265,1.68,-5.0,44,14,114,4.25,6.75
2021-04,Donskoy,YuAO,310300,354300,1293,2.24,12.98,88,65,84,8.5,11.0
2021-05,Donskoy,YuAO,303000,326000,1262,-2.37,-7.99,25,68,62,8.5,11.0
2021-06,Donskoy,YuAO,313600,355500,1307,3.5,9.04,135,67,58,8.5,11.0
2021-07,Donskoy,YuAO,314200,357000,1309,0.19,0.43,141,22,17,8.5,11.0
2021-08,Donskoy,YuAO,316100,336400,1317,0.61,-5.78,158,62,11,8.5,11.0
2021-09,Donskoy,YuAO,330000,378300,1375,4.4,12.47,32,12,59,8.5,11.0
2021-10,Donskoy,YuAO,331700,367600,1382,0.51,-2.83,66,59,40,8.5,11.0
2021-11,Donskoy,YuAO,340300,391000,1418,2.58,6.35,105,12,64,8.5,11.0
2021-12,Donskoy,YuAO,319700,360800,1332,-6.03,-7.71,125,33,66,8.5,11.0
2022-01,Donskoy,YuAO,341900,371900,1425,6.93,3.06,145,58,12,20.0,22.5
2022-02,Donskoy,YuAO,342600,390800,1427,0.2,5.09,137,38,16,20.0,22.5
2022-03,Donskoy,YuAO,317900,348000,1325,-7.2,-10.95,83,66,98,20.0,22.5
2022-04,Donskoy,YuAO,327500,361100,1365,3.02,3.75,93,38,118,9.5,12.0
2022-05,Donskoy,YuAO,309500,339300,1290,-5.5,-6.03,100,69,79,9.5,12.0
2022-06,Donskoy,YuAO,332500,370400,1386,7.44,9.17,185,32,112,9.5,12.0
2022-07,Donskoy,YuAO,322300,356900,1343,-3.07,-3.64,28,48,36,9.5,12.0
2022-08,Donskoy,YuAO,328400,360900,1368,1.89,1.1,185,75,78,9.5,12.0
2022-09,Donskoy,YuAO,340500,353500,1419,3.68,-2.04,96,36,14,9.5,12.0
2022-10,Donskoy,YuAO,343700,374300,1432,0.95,5.9,120,64,112,7.5,10.0
2022-11,Donskoy,YuAO,359600,396500,1498,4.62,5.92,20,35,81,7.5,10.0
2022-12,Donskoy,YuAO,344600,377900,1436,-4.18,-4.69,86,6,30,7.5,10.0
2023-01,Donskoy,YuAO,338900,363600,1412,-1.65,-3.77,130,47,66,7.5,10.0
2023-02,Donskoy,YuAO,350500,370900,1461,3.44,2.0,196,38,112,7.5,10.0
2023-03,Donskoy,YuAO,370400,419600,1543,5.67,13.12,176,29,25,7.5,10.0
2023-04,Donskoy,YuAO,359700,379300,1499,-2.9,-9.59,27,66,49,7.5,10.0
2023-05,Donskoy,YuAO,361300,397800,1505,0.44,4.87,128,46,42,7.5,10.0
2023-06,Donskoy,YuAO,352300,397900,1468,-2.47,0.03,131,75,107,7.5,10.0
2023-07,Donskoy,YuAO,375100,422100,1563,6.45,6.09,186,45,89,13.0,15.5
2023-08,Donskoy,YuAO,357100,386500,1488,-4.8,-8.44,45,46,11,13.0,15.5
2023-09,Donskoy,YuAO,393200,432100,1638,10.13,11.8,181,15,103,13.0,15.5
2023-10,Donskoy,YuAO,378900,420700,1579,-3.65,-2.65,190,28,64,13.0,15.5
2023-11,Donskoy,YuAO,368600,405100,1536,-2.72,-3.7,140,59,52,13.0,15.5
2023-12,Donskoy,YuAO,363000,381000,1513,-1.51,-5.96,52,20,95,13.0,15.5
2024-01,Donskoy,YuAO,371000,423900,1546,2.2,11.27,79,14,26,16.0,18.5
2024-02,Donskoy,YuAO,372200,412100,1551,0.31,-2.8,93,34,75,16.0,18.5
2024-03,Donskoy,YuAO,383300,427800,1597,2.99,3.81,172,13,48,16.0,18.5
2024-04,Donskoy,YuAO,376700,407900,1569,-1.73,-4.65,179,75,24,16.0,18.5
2024-05,Donskoy,YuAO,384900,415900,1604,2.19,1.98,108,62,28,16.0,18.5
2024-06,Donskoy,YuAO,375000,417500,1562,-2.59,0.36,150,10,46,16.0,18.5
2024-07,Donskoy,YuAO,374600,390200,1561,-0.11,-6.54,118,55,80,16.0,18.5
2024-08,Donskoy,YuAO,384200,428600,1601,2.57,9.84,172,6,24,16.0,18.5
2024-09,Donskoy,YuAO,388300,419100,1618,1.07,-2.21,111,39,57,16.0,18.5
2024-10,Donskoy,YuAO,393900,451400,1641,1.43,7.72,179,42,68,21.0,23.5
2024-11,Donskoy,YuAO,370500,403800,1544,-5.94,-10.56,84,68,72,21.0,23.5
2024-12,Donskoy,YuAO,354100,386200,1475,-4.43,-4.35,193,23,97,21.0,23.5
2025-01,Donskoy,YuAO,370900,394100,1545,4.75,2.05,146,24,23,21.0,23.5
2025-02,Donskoy,YuAO,356200,376900,1484,-3.96,-4.37,147,41,86,21.0,23.5
2025-03,Donskoy,YuAO,374800,436000,1562,5.22,15.68,24,65,43,21.0,23.5
2025-04,Donskoy,YuAO,372100,390800,1551,-0.71,-10.36,68,36,29,21.0,23.5
2025-05,Donskoy,YuAO,367800,406400,1533,-1.15,3.99,94,76,42,21.0,23.5
2025-06,Donskoy,YuAO,372600,412500,1552,1.29,1.49,29,32,60,21.0,23.5
2025-07,Donskoy,YuAO,380900,424100,1587,2.23,2.82,72,20,102,17.0,19.5
2025-08,Donskoy,YuAO,381000,425400,1588,0.03,0.3,52,63,40,17.0,19.5
2025-09,Donskoy,YuAO,380400,411900,1585,-0.15,-3.17,48,20,25,17.0,19.5
2025-10,Donskoy,YuAO,367500,388500,1531,-3.4,-5.68,154,15,29,17.0,19.5
2025-11,Donskoy,YuAO,374000,400400,1558,1.78,3.06,103,7,22,17.0,19.5
2025-12,Donskoy,YuAO,368900,408900,1537,-1.37,2.14,158,69,92,17.0,19.5
2026-01,Donskoy,YuAO,375800,405000,1566,1.88,-0.95,78,7,43,17.0,19.5
2026-02,Donskoy,YuAO,368400,391700,1535,-1.98,-3.3,27,38,44,17.0,19.5
2026-03,Donskoy,YuAO,403900,464300,1683,9.64,18.55,124,40,64,17.0,19.5
2026-04,Donskoy,YuAO,385100,419100,1605,-4.65,-9.73,85,26,104,17.0,19.5
2020-01,Zyablikovo,YuAO,164600,177300,686,,,71,15,104,6.0,8.5
2020-02,Zyablikovo,YuAO,162200,174900,676,-1.48,-1.36,73,58,101,6.0,8.5
2020-03,Zyablikovo,YuAO,169600,183700,707,4.58,5.04,74,20,43,6.0,8.5
2020-04,Zyablikovo,YuAO,175600,190300,732,3.53,3.6,135,69,53,4.25,6.75
2020-05,Zyablikovo,YuAO,170800,188400,712,-2.72,-1.01,38,79,15,4.25,6.75
2020-06,Zyablikovo,YuAO,171400,186900,714,0.32,-0.81,123,21,100,4.25,6.75
2020-07,Zyablikovo,YuAO,178100,193500,742,3.96,3.56,75,72,12,4.25,6.75
2020-08,Zyablikovo,YuAO,181100,189900,755,1.65,-1.85,85,44,33,4.25,6.75
2020-09,Zyablikovo,YuAO,183500,201500,765,1.33,6.09,154,32,88,4.25,6.75
2020-10,Zyablikovo,YuAO,189100,225300,788,3.05,11.8,142,17,40,4.25,6.75
2020-11,Zyablikovo,YuAO,182300,200900,760,-3.59,-10.82,69,79,59,4.25,6.75
2020-12,Zyablikovo,YuAO,196100,211100,817,7.58,5.07,148,20,33,4.25,6.75
2021-01,Zyablikovo,YuAO,190300,213000,793,-2.96,0.9,152,19,25,4.25,6.75
2021-02,Zyablikovo,YuAO,192700,215600,803,1.26,1.24,40,74,119,4.25,6.75
2021-03,Zyablikovo,YuAO,199800,217400,832,3.69,0.83,160,45,19,4.25,6.75
2021-04,Zyablikovo,YuAO,200000,218100,833,0.12,0.28,92,64,45,8.5,11.0
2021-05,Zyablikovo,YuAO,204300,218300,851,2.15,0.12,98,8,15,8.5,11.0
2021-06,Zyablikovo,YuAO,211600,236900,881,3.54,8.53,174,75,87,8.5,11.0
2021-07,Zyablikovo,YuAO,221500,250200,923,4.72,5.61,97,26,82,8.5,11.0
2021-08,Zyablikovo,YuAO,215700,233000,899,-2.66,-6.91,128,23,53,8.5,11.0
2021-09,Zyablikovo,YuAO,210900,232900,879,-2.2,-0.03,163,13,77,8.5,11.0
2021-10,Zyablikovo,YuAO,218700,236500,911,3.69,1.54,120,62,26,8.5,11.0
2021-11,Zyablikovo,YuAO,218500,253800,911,-0.07,7.33,126,72,15,8.5,11.0
2021-12,Zyablikovo,YuAO,228300,259900,951,4.46,2.4,44,27,59,8.5,11.0
2022-01,Zyablikovo,YuAO,228200,256200,951,-0.04,-1.42,194,42,15,20.0,22.5
2022-02,Zyablikovo,YuAO,231200,253600,963,1.3,-1.0,88,19,42,20.0,22.5
2022-03,Zyablikovo,YuAO,222900,240100,929,-3.59,-5.36,50,66,85,20.0,22.5
2022-04,Zyablikovo,YuAO,204100,228600,850,-8.43,-4.77,83,11,86,9.5,12.0
2022-05,Zyablikovo,YuAO,222300,251300,926,8.92,9.92,52,18,17,9.5,12.0
2022-06,Zyablikovo,YuAO,208000,224700,867,-6.42,-10.56,26,50,48,9.5,12.0
2022-07,Zyablikovo,YuAO,217900,238200,908,4.73,6.01,139,79,47,9.5,12.0
2022-08,Zyablikovo,YuAO,222800,237800,928,2.27,-0.2,71,31,12,9.5,12.0
2022-09,Zyablikovo,YuAO,221000,243000,921,-0.81,2.22,197,29,119,9.5,12.0
2022-10,Zyablikovo,YuAO,228400,258800,952,3.32,6.47,176,71,53,7.5,10.0
2022-11,Zyablikovo,YuAO,223900,242600,933,-1.97,-6.27,162,74,53,7.5,10.0
2022-12,Zyablikovo,YuAO,247100,275800,1029,10.35,13.71,181,42,29,7.5,10.0
2023-01,Zyablikovo,YuAO,236800,265700,987,-4.14,-3.65,146,49,102,7.5,10.0
2023-02,Zyablikovo,YuAO,242100,279000,1009,2.22,4.99,93,30,48,7.5,10.0
2023-03,Zyablikovo,YuAO,247100,288500,1030,2.07,3.39,172,75,64,7.5,10.0
2023-04,Zyablikovo,YuAO,235100,270200,980,-4.84,-6.33,65,55,97,7.5,10.0
2023-05,Zyablikovo,YuAO,238200,259900,992,1.29,-3.81,195,78,12,7.5,10.0
2023-06,Zyablikovo,YuAO,242900,262100,1012,1.97,0.84,162,54,33,7.5,10.0
2023-07,Zyablikovo,YuAO,240100,265600,1001,-1.12,1.34,113,52,19,13.0,15.5
2023-08,Zyablikovo,YuAO,247300,270100,1030,2.98,1.68,53,37,78,13.0,15.5
2023-09,Zyablikovo,YuAO,252000,288700,1050,1.9,6.89,44,63,37,13.0,15.5
2023-10,Zyablikovo,YuAO,251400,287200,1048,-0.22,-0.52,185,12,55,13.0,15.5
2023-11,Zyablikovo,YuAO,256600,274200,1069,2.04,-4.5,25,7,91,13.0,15.5
2023-12,Zyablikovo,YuAO,254900,274800,1062,-0.64,0.21,39,53,95,13.0,15.5
2024-01,Zyablikovo,YuAO,249400,273300,1039,-2.16,-0.53,179,19,13,16.0,18.5
2024-02,Zyablikovo,YuAO,253000,277900,1054,1.44,1.65,115,59,106,16.0,18.5
2024-03,Zyablikovo,YuAO,260800,295000,1087,3.09,6.18,130,10,101,16.0,18.5
2024-04,Zyablikovo,YuAO,258800,283100,1079,-0.76,-4.06,192,30,16,16.0,18.5
2024-05,Zyablikovo,YuAO,252900,276200,1054,-2.28,-2.42,158,52,11,16.0,18.5
2024-06,Zyablikovo,YuAO,259500,278300,1081,2.58,0.74,118,76,44,16.0,18.5
2024-07,Zyablikovo,YuAO,269800,286800,1124,3.99,3.06,164,56,16,16.0,18.5
2024-08,Zyablikovo,YuAO,255900,273500,1066,-5.15,-4.64,78,8,67,16.0,18.5
2024-09,Zyablikovo,YuAO,250100,280300,1042,-2.28,2.52,48,45,38,16.0,18.5
2024-10,Zyablikovo,YuAO,262000,300300,1092,4.78,7.11,36,50,12,21.0,23.5
2024-11,Zyablikovo,YuAO,251700,285300,1049,-3.96,-4.97,145,71,113,21.0,23.5
2024-12,Zyablikovo,YuAO,259900,285400,1083,3.29,0.02,71,61,72,21.0,23.5
2025-01,Zyablikovo,YuAO,246400,267700,1027,-5.22,-6.18,31,68,41,21.0,23.5
2025-02,Zyablikovo,YuAO,248400,279100,1035,0.83,4.24,112,52,103,21.0,23.5
2025-03,Zyablikovo,YuAO,264000,286900,1100,6.28,2.81,28,15,110,21.0,23.5
2025-04,Zyablikovo,YuAO,246300,271100,1026,-6.73,-5.51,132,42,53,21.0,23.5
2025-05,Zyablikovo,YuAO,248500,269100,1035,0.89,-0.74,122,26,55,21.0,23.5
2025-06,Zyablikovo,YuAO,261500,286200,1090,5.27,6.36,161,35,75,21.0,23.5
2025-07,Zyablikovo,YuAO,247200,275300,1030,-5.49,-3.8,60,65,40,17.0,19.5
2025-08,Zyablikovo,YuAO,248300,275900,1035,0.46,0.2,153,27,53,17.0,19.5
2025-09,Zyablikovo,YuAO,256700,296500,1070,3.39,7.46,24,23,93,17.0,19.5
2025-10,Zyablikovo,YuAO,256300,282600,1068,-0.16,-4.68,181,37,54,17.0,19.5
2025-11,Zyablikovo,YuAO,256700,279800,1070,0.15,-0.99,147,37,119,17.0,19.5
2025-12,Zyablikovo,YuAO,250000,276200,1042,-2.62,-1.28,168,75,104,17.0,19.5
2026-01,Zyablikovo,YuAO,256900,284400,1071,2.79,2.96,150,8,73,17.0,19.5
2026-02,Zyablikovo,YuAO,248600,277100,1036,-3.23,-2.58,36,17,24,17.0,19.5
2026-03,Zyablikovo,YuAO,241400,262600,1006,-2.9,-5.22,68,54,36,17.0,19.5
2026-04,Zyablikovo,YuAO,268500,277400,1119,11.21,5.62,26,38,81,17.0,19.5
2020-01,Moskvorechye-Saburovo,YuAO,176700,190800,736,,,194,71,17,6.0,8.5
2020-02,Moskvorechye-Saburovo,YuAO,187500,208900,781,6.13,9.48,153,55,80,6.0,8.5
2020-03,Moskvorechye-Saburovo,YuAO,185000,206400,771,-1.34,-1.21,112,19,97,6.0,8.5
2020-04,Moskvorechye-Saburovo,YuAO,189700,209500,790,2.54,1.52,22,58,20,4.25,6.75
2020-05,Moskvorechye-Saburovo,YuAO,186200,209800,776,-1.85,0.12,57,47,35,4.25,6.75
2020-06,Moskvorechye-Saburovo,YuAO,200300,221700,835,7.58,5.68,196,30,48,4.25,6.75
2020-07,Moskvorechye-Saburovo,YuAO,198300,211600,826,-1.03,-4.58,193,40,39,4.25,6.75
2020-08,Moskvorechye-Saburovo,YuAO,193200,212200,805,-2.56,0.29,57,23,113,4.25,6.75
2020-09,Moskvorechye-Saburovo,YuAO,208600,220100,869,7.98,3.72,144,57,97,4.25,6.75
2020-10,Moskvorechye-Saburovo,YuAO,200400,227400,835,-3.95,3.31,153,67,88,4.25,6.75
2020-11,Moskvorechye-Saburovo,YuAO,211900,237400,883,5.77,4.4,184,11,61,4.25,6.75
2020-12,Moskvorechye-Saburovo,YuAO,212500,242700,885,0.26,2.24,86,48,105,4.25,6.75
2021-01,Moskvorechye-Saburovo,YuAO,212700,238500,886,0.1,-1.71,198,79,31,4.25,6.75
2021-02,Moskvorechye-Saburovo,YuAO,209000,241700,871,-1.75,1.34,92,63,62,4.25,6.75
2021-03,Moskvorechye-Saburovo,YuAO,223900,246800,933,7.15,2.1,63,17,111,4.25,6.75
2021-04,Moskvorechye-Saburovo,YuAO,235100,257700,980,5.0,4.43,159,56,11,8.5,11.0
2021-05,Moskvorechye-Saburovo,YuAO,230400,264900,960,-2.01,2.79,88,36,33,8.5,11.0
2021-06,Moskvorechye-Saburovo,YuAO,226100,251500,942,-1.85,-5.06,197,38,36,8.5,11.0
2021-07,Moskvorechye-Saburovo,YuAO,235900,257400,983,4.35,2.32,192,45,70,8.5,11.0
2021-08,Moskvorechye-Saburovo,YuAO,229700,256900,957,-2.66,-0.18,20,51,93,8.5,11.0
2021-09,Moskvorechye-Saburovo,YuAO,238400,263200,993,3.8,2.45,66,73,96,8.5,11.0
2021-10,Moskvorechye-Saburovo,YuAO,244800,280000,1020,2.69,6.39,60,35,34,8.5,11.0
2021-11,Moskvorechye-Saburovo,YuAO,245900,262700,1025,0.47,-6.19,106,60,112,8.5,11.0
2021-12,Moskvorechye-Saburovo,YuAO,247000,273000,1029,0.44,3.91,131,75,118,8.5,11.0
2022-01,Moskvorechye-Saburovo,YuAO,262800,295000,1095,6.4,8.06,190,25,89,20.0,22.5
2022-02,Moskvorechye-Saburovo,YuAO,243000,260200,1012,-7.55,-11.79,40,41,119,20.0,22.5
2022-03,Moskvorechye-Saburovo,YuAO,238400,259000,993,-1.91,-0.44,60,28,83,20.0,22.5
2022-04,Moskvorechye-Saburovo,YuAO,240900,264600,1004,1.07,2.14,65,30,112,9.5,12.0
2022-05,Moskvorechye-Saburovo,YuAO,245400,272600,1023,1.87,3.03,68,13,44,9.5,12.0
2022-06,Moskvorechye-Saburovo,YuAO,245300,261300,1022,-0.05,-4.14,48,45,68,9.5,12.0
2022-07,Moskvorechye-Saburovo,YuAO,254600,290700,1061,3.77,11.23,82,48,111,9.5,12.0
2022-08,Moskvorechye-Saburovo,YuAO,235100,264600,980,-7.63,-8.97,163,69,16,9.5,12.0
2022-09,Moskvorechye-Saburovo,YuAO,242800,252900,1012,3.27,-4.42,159,69,107,9.5,12.0
2022-10,Moskvorechye-Saburovo,YuAO,249200,269300,1038,2.61,6.47,159,66,14,7.5,10.0
2022-11,Moskvorechye-Saburovo,YuAO,260100,290600,1084,4.37,7.93,106,52,80,7.5,10.0
2022-12,Moskvorechye-Saburovo,YuAO,265400,302600,1106,2.03,4.12,118,33,25,7.5,10.0
2023-01,Moskvorechye-Saburovo,YuAO,268700,298300,1120,1.27,-1.42,81,37,15,7.5,10.0
2023-02,Moskvorechye-Saburovo,YuAO,262100,292800,1092,-2.47,-1.85,35,68,52,7.5,10.0
2023-03,Moskvorechye-Saburovo,YuAO,271000,303200,1129,3.4,3.54,95,48,19,7.5,10.0
2023-04,Moskvorechye-Saburovo,YuAO,256800,281500,1070,-5.24,-7.17,63,77,97,7.5,10.0
2023-05,Moskvorechye-Saburovo,YuAO,277900,304700,1158,8.23,8.27,194,44,30,7.5,10.0
2023-06,Moskvorechye-Saburovo,YuAO,277300,289700,1155,-0.23,-4.92,50,33,57,7.5,10.0
2023-07,Moskvorechye-Saburovo,YuAO,279400,310600,1164,0.75,7.19,116,36,15,13.0,15.5
2023-08,Moskvorechye-Saburovo,YuAO,273900,280200,1141,-1.95,-9.79,31,36,109,13.0,15.5
2023-09,Moskvorechye-Saburovo,YuAO,268100,288900,1117,-2.14,3.13,185,16,49,13.0,15.5
2023-10,Moskvorechye-Saburovo,YuAO,266800,300700,1112,-0.47,4.06,117,29,43,13.0,15.5
2023-11,Moskvorechye-Saburovo,YuAO,284400,311400,1185,6.58,3.55,36,41,85,13.0,15.5
2023-12,Moskvorechye-Saburovo,YuAO,277800,312300,1157,-2.33,0.3,40,55,41,13.0,15.5
2024-01,Moskvorechye-Saburovo,YuAO,268600,307800,1119,-3.31,-1.42,22,24,25,16.0,18.5
2024-02,Moskvorechye-Saburovo,YuAO,279700,311900,1165,4.13,1.31,198,64,82,16.0,18.5
2024-03,Moskvorechye-Saburovo,YuAO,280500,312700,1169,0.28,0.25,95,22,26,16.0,18.5
2024-04,Moskvorechye-Saburovo,YuAO,268200,309900,1118,-4.38,-0.9,59,45,77,16.0,18.5
2024-05,Moskvorechye-Saburovo,YuAO,284500,315300,1185,6.08,1.74,32,5,114,16.0,18.5
2024-06,Moskvorechye-Saburovo,YuAO,291600,314100,1215,2.51,-0.38,91,40,70,16.0,18.5
2024-07,Moskvorechye-Saburovo,YuAO,288700,314600,1203,-1.0,0.15,182,38,81,16.0,18.5
2024-08,Moskvorechye-Saburovo,YuAO,292600,319100,1219,1.33,1.44,185,44,71,16.0,18.5
2024-09,Moskvorechye-Saburovo,YuAO,278900,307000,1162,-4.67,-3.77,147,9,39,16.0,18.5
2024-10,Moskvorechye-Saburovo,YuAO,294400,315400,1227,5.57,2.73,190,34,19,21.0,23.5
2024-11,Moskvorechye-Saburovo,YuAO,279300,311100,1164,-5.14,-1.37,56,53,18,21.0,23.5
2024-12,Moskvorechye-Saburovo,YuAO,273000,299600,1138,-2.24,-3.7,102,58,16,21.0,23.5
2025-01,Moskvorechye-Saburovo,YuAO,279900,309300,1166,2.51,3.22,192,5,52,21.0,23.5
2025-02,Moskvorechye-Saburovo,YuAO,289500,334100,1206,3.45,8.04,166,34,106,21.0,23.5
2025-03,Moskvorechye-Saburovo,YuAO,270700,303800,1128,-6.5,-9.08,178,75,67,21.0,23.5
2025-04,Moskvorechye-Saburovo,YuAO,280800,312500,1170,3.73,2.87,102,40,96,21.0,23.5
2025-05,Moskvorechye-Saburovo,YuAO,291300,323300,1214,3.75,3.46,35,11,44,21.0,23.5
2025-06,Moskvorechye-Saburovo,YuAO,283200,324600,1180,-2.8,0.38,195,70,58,21.0,23.5
2025-07,Moskvorechye-Saburovo,YuAO,268700,302000,1120,-5.09,-6.95,98,14,68,17.0,19.5
2025-08,Moskvorechye-Saburovo,YuAO,265500,293700,1106,-1.19,-2.75,50,21,108,17.0,19.5
2025-09,Moskvorechye-Saburovo,YuAO,285000,312900,1187,7.32,6.53,173,66,112,17.0,19.5
2025-10,Moskvorechye-Saburovo,YuAO,274800,292400,1145,-3.56,-6.53,46,74,73,17.0,19.5
2025-11,Moskvorechye-Saburovo,YuAO,278100,298700,1159,1.18,2.13,129,65,17,17.0,19.5
2025-12,Moskvorechye-Saburovo,YuAO,283200,327300,1180,1.83,9.58,124,60,36,17.0,19.5
2026-01,Moskvorechye-Saburovo,YuAO,279600,293000,1165,-1.25,-10.47,113,31,78,17.0,19.5
2026-02,Moskvorechye-Saburovo,YuAO,277700,304500,1157,-0.67,3.92,146,12,53,17.0,19.5
2026-03,Moskvorechye-Saburovo,YuAO,281700,299600,1174,1.43,-1.61,129,17,107,17.0,19.5
2026-04,Moskvorechye-Saburovo,YuAO,273000,303000,1137,-3.09,1.13,55,27,87,17.0,19.5
2020-01,Nagatino-Sadovniki,YuAO,212000,233200,883,,,77,49,80,6.0,8.5
2020-02,Nagatino-Sadovniki,YuAO,207800,229200,866,-1.96,-1.68,73,5,79,6.0,8.5
2020-03,Nagatino-Sadovniki,YuAO,210700,231400,878,1.38,0.93,138,78,59,6.0,8.5
2020-04,Nagatino-Sadovniki,YuAO,217600,238900,907,3.26,3.23,50,20,101,4.25,6.75
2020-05,Nagatino-Sadovniki,YuAO,220000,251400,917,1.12,5.27,79,6,99,4.25,6.75
2020-06,Nagatino-Sadovniki,YuAO,225300,247700,939,2.38,-1.48,188,19,51,4.25,6.75
2020-07,Nagatino-Sadovniki,YuAO,222700,247100,928,-1.12,-0.26,175,76,105,4.25,6.75
2020-08,Nagatino-Sadovniki,YuAO,223100,239400,929,0.15,-3.12,99,15,96,4.25,6.75
2020-09,Nagatino-Sadovniki,YuAO,235900,266000,983,5.74,11.11,95,44,119,4.25,6.75
2020-10,Nagatino-Sadovniki,YuAO,234100,263800,976,-0.73,-0.81,51,17,70,4.25,6.75
2020-11,Nagatino-Sadovniki,YuAO,232400,265200,968,-0.75,0.53,194,16,48,4.25,6.75
2020-12,Nagatino-Sadovniki,YuAO,232800,259700,970,0.18,-2.07,151,51,29,4.25,6.75
2021-01,Nagatino-Sadovniki,YuAO,245300,251400,1022,5.34,-3.21,83,61,58,4.25,6.75
2021-02,Nagatino-Sadovniki,YuAO,238900,264400,996,-2.58,5.2,180,31,63,4.25,6.75
2021-03,Nagatino-Sadovniki,YuAO,245200,265300,1021,2.61,0.34,57,35,72,4.25,6.75
2021-04,Nagatino-Sadovniki,YuAO,250200,273700,1043,2.06,3.15,74,68,46,8.5,11.0
2021-05,Nagatino-Sadovniki,YuAO,248200,266000,1034,-0.8,-2.82,65,73,87,8.5,11.0
2021-06,Nagatino-Sadovniki,YuAO,251700,280800,1049,1.39,5.56,74,47,102,8.5,11.0
2021-07,Nagatino-Sadovniki,YuAO,259900,281700,1083,3.28,0.33,76,48,15,8.5,11.0
2021-08,Nagatino-Sadovniki,YuAO,265000,293600,1104,1.98,4.22,185,32,80,8.5,11.0
2021-09,Nagatino-Sadovniki,YuAO,269500,291800,1123,1.67,-0.61,39,37,70,8.5,11.0
2021-10,Nagatino-Sadovniki,YuAO,273800,285900,1141,1.6,-2.01,123,77,17,8.5,11.0
2021-11,Nagatino-Sadovniki,YuAO,276800,304900,1154,1.13,6.62,183,34,17,8.5,11.0
2021-12,Nagatino-Sadovniki,YuAO,288300,324100,1201,4.14,6.31,192,37,84,8.5,11.0
2022-01,Nagatino-Sadovniki,YuAO,295700,324700,1232,2.56,0.18,180,20,116,20.0,22.5
2022-02,Nagatino-Sadovniki,YuAO,293000,316200,1221,-0.92,-2.62,152,27,31,20.0,22.5
2022-03,Nagatino-Sadovniki,YuAO,278500,293100,1160,-4.95,-7.29,167,10,58,20.0,22.5
2022-04,Nagatino-Sadovniki,YuAO,261300,287400,1089,-6.16,-1.97,194,29,82,9.5,12.0
2022-05,Nagatino-Sadovniki,YuAO,273200,300700,1138,4.53,4.64,188,19,85,9.5,12.0
2022-06,Nagatino-Sadovniki,YuAO,274800,310700,1145,0.61,3.34,133,44,32,9.5,12.0
2022-07,Nagatino-Sadovniki,YuAO,276600,308800,1152,0.64,-0.63,145,60,41,9.5,12.0
2022-08,Nagatino-Sadovniki,YuAO,278500,307200,1160,0.69,-0.51,21,66,71,9.5,12.0
2022-09,Nagatino-Sadovniki,YuAO,293100,316000,1221,5.24,2.86,30,63,27,9.5,12.0
2022-10,Nagatino-Sadovniki,YuAO,290000,310900,1208,-1.07,-1.6,170,58,83,7.5,10.0
2022-11,Nagatino-Sadovniki,YuAO,288100,309000,1200,-0.63,-0.63,90,9,19,7.5,10.0
2022-12,Nagatino-Sadovniki,YuAO,288100,315300,1200,-0.01,2.04,121,51,72,7.5,10.0
2023-01,Nagatino-Sadovniki,YuAO,300800,330700,1253,4.4,4.9,162,61,35,7.5,10.0
2023-02,Nagatino-Sadovniki,YuAO,301600,329800,1257,0.28,-0.26,161,41,93,7.5,10.0
2023-03,Nagatino-Sadovniki,YuAO,299000,334300,1246,-0.85,1.35,57,7,49,7.5,10.0
2023-04,Nagatino-Sadovniki,YuAO,308500,338200,1285,3.16,1.17,188,55,90,7.5,10.0
2023-05,Nagatino-Sadovniki,YuAO,297800,330200,1241,-3.47,-2.38,45,77,115,7.5,10.0
2023-06,Nagatino-Sadovniki,YuAO,310100,336700,1292,4.13,1.97,58,13,74,7.5,10.0
2023-07,Nagatino-Sadovniki,YuAO,315800,352600,1316,1.85,4.74,104,47,90,13.0,15.5
2023-08,Nagatino-Sadovniki,YuAO,307600,341700,1282,-2.61,-3.11,47,53,67,13.0,15.5
2023-09,Nagatino-Sadovniki,YuAO,314300,352900,1310,2.18,3.28,127,60,96,13.0,15.5
2023-10,Nagatino-Sadovniki,YuAO,313600,348100,1307,-0.23,-1.34,118,28,73,13.0,15.5
2023-11,Nagatino-Sadovniki,YuAO,310600,353600,1294,-0.95,1.58,77,77,103,13.0,15.5
2023-12,Nagatino-Sadovniki,YuAO,319800,354700,1333,2.98,0.31,67,78,78,13.0,15.5
