id,date_posted,complex_id,complex_name,developer,complex_class,district,okrug,lat,lon,total_area,rooms,floor,total_floors,completion_year,ready_status,metro_station,metro_line,metro_distance_min,to_center_km,price_rub,price_per_sqm,deal_type,subsidized_mortgage,mortgage_rate_at_listing
N004977,2023-04-21,NB0141,Level Residence,Samolet,business,Konkovo,YuZAO,55.63533,37.51071,66.9,2,7,25,2024,under_construction,Tyoply Stan,Kaluzhsko-Rizhskaya,25,14.88,27073000,404700,installment,True,10.0
N004978,2023-10-08,NB0128,Preobrazhenie Residence,LSR,business,Kievsky,TAO,55.39552,36.76365,25.0,0,13,25,2027,under_construction,Shabolovskaya,Kaluzhsko-Rizhskaya,775,67.02,2931000,117200,FZ214,True,15.5
N004979,2021-02-19,NB0150,Buninskie Luga Residence,MR Group,business,Danilovsky,YuAO,55.70866,37.65499,55.2,2,1,22,2026,under_construction,Nagornaya,Serpukhovsko-Timiryazevskaya,68,5.47,14096000,255400,DDU,True,6.75
N004980,2022-01-13,NB0228,Prokshino Residence,INGRAD,business,Gagarinsky,YuZAO,55.69365,37.55461,56.2,2,15,25,2025,under_construction,Profsoyuznaya,Kaluzhsko-Rizhskaya,23,7.88,28252000,502700,FZ214,True,22.5
N004981,2026-03-29,NB0150,Buninskie Luga Residence,MR Group,business,Danilovsky,YuAO,55.70866,37.65499,67.4,2,22,22,2026,completed,Ugreshskaya,MCC,28,5.47,27401000,406500,DDU,False,19.5
N004982,2022-06-30,NB0170,Sheremetyevsky Residence,Etalon,economy,Brateyevo,YuAO,55.63503,37.73292,62.6,2,15,25,2025,under_construction,Mayakovskaya,Zamoskvoretskaya,208,14.97,8599000,137400,DDU,True,12.0
N004983,2021-12-11,NB0003,Alye Parusa Residence,INGRAD,economy,Mosrentgen,NAO,55.62461,37.49874,59.5,2,9,17,2025,under_construction,Tyoply Stan,Kaluzhsko-Rizhskaya,14,16.29,9691000,162900,DDU,True,11.0
N004984,2022-01-25,NB0030,Preobrazhenie Residence,GK A101,economy,Khoroshyovsky,SAO,55.7758,37.52221,22.0,0,22,25,2027,under_construction,Dinamo,Zamoskvoretskaya,35,6.63,4868000,221300,trade-in,True,22.5
N004985,2022-03-08,NB0198,Level Residence,GK A101,economy,Khamovniki,CAO,55.73128,37.57381,67.5,2,25,25,2025,under_construction,Park Kultury,Koltsevaya,20,3.87,32984000,488700,FZ214,True,22.5
N004986,2022-03-15,NB0134,Sheremetyevsky Residence,LSR,comfort,Vostochnoye Izmaylovo,VAO,55.80379,37.80923,49.9,1,1,22,2026,under_construction,Shchyolkovskaya,Arbatsko-Pokrovskaya,15,13.02,10232000,205100,DDU,True,22.5
N004987,2024-10-03,NB0199,Sheremetyevsky Residence,Etalon,economy,Kievsky,TAO,55.4078,36.75491,51.3,2,1,22,2027,under_construction,Arbatskaya (F),Filyovskaya,788,66.65,3466000,67600,DDU,False,23.5
N004988,2023-06-04,NB0111,Sheremetyevsky Residence,GK Granel,comfort,Yuzhnoye Butovo,YuZAO,55.54025,37.53097,62.0,2,6,22,2025,under_construction,Yuzhnaya,Serpukhovsko-Timiryazevskaya,119,24.42,14978000,241600,FZ214,True,10.0
N004989,2023-06-09,NB0071,Symbol Residence,MR Group,economy,Sokolniki,VAO,55.79367,37.67811,42.0,1,13,30,2027,under_construction,Arbatskaya (F),Filyovskaya,80,5.69,8755000,208500,trade-in,True,10.0
N004990,2023-11-14,NB0149,Severny Residence,FSK,comfort,Severnoye Tushino,SZAO,55.85793,37.4298,40.8,1,1,25,2026,under_construction,Turgenevskaya,Kaluzhsko-Rizhskaya,199,16.62,9459000,231800,trade-in,True,15.5
N004991,2025-01-24,NB0109,Polar Residence,Capital Group,economy,Severnoye Butovo,YuZAO,55.58201,37.57772,34.0,0,29,30,2025,completed,Vystavochnaya,Filyovskaya,231,19.3,6807000,200200,DDU,False,23.5
N004992,2023-01-24,NB0153,Preobrazhenie Residence,INGRAD,comfort,Zelenograd,ZelAO,55.99215,37.22084,55.3,2,5,35,2025,under_construction,Novoslobodskaya,Koltsevaya,404,36.39,6499000,117500,FZ214,True,10.0
N004993,2022-08-31,NB0184,Odintsovo-1 Residence,GK A101,comfort,Gagarinsky,YuZAO,55.7074,37.55187,89.8,3,12,35,2025,under_construction,Sportivnaya,Sokolnicheskaya,28,6.74,30017000,334300,DDU,True,12.0
N004994,2022-09-04,NB0123,Severny Residence,DONSTROY,comfort,Severnoye Butovo,YuZAO,55.5804,37.60987,35.2,0,4,22,2026,under_construction,Nagornaya,Serpukhovsko-Timiryazevskaya,122,19.3,7467000,212100,installment,True,12.0
N004995,2025-09-09,NB0070,Prokshino Residence,Samolet,comfort,Novokosino,VAO,55.72594,37.8526,34.1,1,4,17,2025,completed,Borovitskaya,Serpukhovsko-Timiryazevskaya,192,14.84,7958000,233400,installment,False,19.5
N004996,2025-06-06,NB0170,Sheremetyevsky Residence,Etalon,economy,Brateyevo,YuAO,55.63503,37.73292,84.7,4,22,25,2025,completed,Kutuzovskaya,Filyovskaya,206,14.97,13051000,154100,installment,False,23.5
N004997,2022-07-07,NB0187,Metropolia Residence,Capital Group,economy,Yasenevo,YuZAO,55.60108,37.55142,57.0,2,8,22,2025,under_construction,Oktyabrskaya,Koltsevaya,178,17.54,11899000,208700,DDU,True,12.0
N004998,2023-05-03,NB0178,Losiny Ostrov Residence,MR Group,business,Sokolinaya Gora,VAO,55.80131,37.7479,59.0,2,1,22,2025,under_construction,Semyonovskaya,Arbatsko-Pokrovskaya,33,9.54,17089000,289700,trade-in,True,10.0
N004999,2021-06-13,NB0049,Preobrazhenie Residence,Capital Group,premium,Donskoy,YuAO,55.70443,37.5969,32.8,0,11,22,2028,under_construction,Serpukhovskaya,Serpukhovsko-Timiryazevskaya,46,5.7,16541000,504300,DDU,True,11.0
N005000,2026-04-16,NB0137,Odintsovo-1 Residence,LSR,premium,Vnukovskoye,NAO,55.65165,37.31429,40.2,1,9,22,2025,completed,Leninsky Prospekt,Kaluzhsko-Rizhskaya,217,22.32,13448000,334500,FZ214,False,19.5
N005001,2022-01-02,NB0161,Headliner Residence,GK A101,comfort,Koptevo,SAO,55.83663,37.49757,96.4,4,17,22,2028,under_construction,Park Pobedy,Arbatsko-Pokrovskaya,137,12.0,21406000,222100,DDU,True,22.5
N005002,2022-02-14,NB0036,Discovery Park Residence,INGRAD,comfort,Severnoye Butovo,YuZAO,55.58784,37.56903,60.6,2,7,22,2025,under_construction,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,37,18.75,13895000,229300,DDU,True,22.5
N005003,2025-06-12,NB0241,Odintsovo-1 Residence,PIK,comfort,Konkovo,YuZAO,55.6356,37.5197,55.5,1,1,30,2027,under_construction,Molodyozhnaya,Arbatsko-Pokrovskaya,160,14.6,12560000,226300,DDU,False,23.5
N005004,2021-02-09,NB0140,Buninskie Luga Residence,FSK,economy,Altufyevsky,SVAO,55.88543,37.59434,23.1,0,7,22,2026,under_construction,Chistye Prudy,Sokolnicheskaya,170,14.72,2976000,128900,FZ214,True,6.75
N005005,2023-03-19,NB0031,Prokshino Residence,LSR,comfort,Kuntsevo,ZAO,55.69545,37.45174,76.6,2,20,22,2025,under_construction,Studencheskaya,Filyovskaya,95,12.42,23087000,301400,DDU,True,10.0
N005006,2024-05-30,NB0216,Severny Residence,LSR,business,Sokolniki,VAO,55.7909,37.69463,36.8,1,7,22,2028,under_construction,Nagatinskaya,Serpukhovsko-Timiryazevskaya,152,6.19,13119000,356500,DDU,True,18.5
N005007,2024-07-01,NB0236,ZILART Residence,PIK,comfort,Mikhaylovo-Yartsevskoye,TAO,55.40128,37.21505,66.2,2,22,22,2027,under_construction,Rimskaya,Lyublinsko-Dmitrovskaya,587,46.77,5691000,86000,DDU,False,18.5
N005008,2025-04-26,NB0083,Mitino O2 Residence,FSK,comfort,Novokosino,VAO,55.73672,37.85165,28.4,0,9,17,2027,under_construction,Novogireyevo,Kalininskaya,37,14.57,6405000,225500,installment,False,23.5
N005009,2021-11-12,NB0107,Silver Park Residence,LSR,economy,Ryazanovskoye,NAO,55.4638,37.52058,54.7,2,21,25,2024,under_construction,Sapyornoye Pole,Bolshaya Koltsevaya,437,32.87,5451000,99700,DDU,True,11.0
N005010,2023-01-04,NB0107,Silver Park Residence,LSR,economy,Ryazanovskoye,NAO,55.4638,37.52058,55.9,2,6,25,2024,under_construction,Strogino,Arbatsko-Pokrovskaya,459,32.87,5502000,98400,DDU,True,10.0
N005011,2021-06-17,NB0005,Green Park Residence,GK A101,economy,Zelenograd,ZelAO,56.00614,37.18327,40.3,1,16,22,2027,under_construction,Belorusskaya,Koltsevaya,427,39.13,4101000,101800,DDU,True,11.0
N005012,2023-08-21,NB0136,Symbol Residence,Samolet,economy,Orekhovo-Borisovo Yuzhnoye,YuAO,55.61731,37.7357,35.4,1,2,17,2028,under_construction,Borovitskaya,Serpukhovsko-Timiryazevskaya,205,16.81,5360000,151400,installment,True,15.5
N005013,2022-11-27,NB0099,Discovery Park Residence,GK Granel,economy,Moskovsky,NAO,55.59835,37.33556,75.8,3,15,30,2026,under_construction,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,204,24.88,10423000,137500,trade-in,True,10.0
N005014,2022-05-15,NB0092,Mitino O2 Residence,FSK,comfort,Timiryazevsky,SAO,55.83294,37.55899,22.8,0,20,22,2027,under_construction,Mayakovskaya,Zamoskvoretskaya,91,9.6,4824000,211600,installment,True,12.0
N005015,2022-06-23,NB0249,Triumph Palace Residence,GK A101,comfort,Novo-Peredelkino,ZAO,55.67967,37.31219,39.6,1,15,17,2027,under_construction,Nagatinskaya,Serpukhovsko-Timiryazevskaya,252,21.02,7989000,201700,FZ214,True,12.0
N005016,2024-03-18,NB0171,Symbol Residence,PIK,comfort,Sokol,SAO,55.80188,37.50507,61.4,1,4,25,2026,under_construction,Chekhovskaya,Serpukhovsko-Timiryazevskaya,90,8.99,17406000,283500,DDU,True,18.5
N005017,2022-06-01,NB0167,Sheremetyevsky Residence,Etalon,business,Filimonkovskoye,NAO,55.5538,37.38977,53.0,1,26,30,2026,under_construction,Okhotny Ryad,Sokolnicheskaya,324,26.55,8448000,159400,DDU,True,12.0
N005018,2026-01-31,NB0011,Sheremetyevsky Residence,PIK,comfort,Chertanovo Tsentralnoye,YuAO,55.62237,37.6224,64.2,2,23,30,2026,completed,Yuzhnaya,Serpukhovsko-Timiryazevskaya,15,14.63,15570000,242500,FZ214,False,19.5
N005019,2021-06-05,NB0096,Symbol Residence,GK A101,comfort,Shcherbinka,NAO,55.51504,37.55489,82.6,3,21,30,2025,under_construction,Park Pobedy,Arbatsko-Pokrovskaya,298,26.88,10314000,124900,DDU,True,11.0
N005020,2024-03-15,NB0147,Preobrazhenie Residence,LSR,economy,Basmanny,CAO,55.76746,37.67059,50.9,1,8,22,2027,under_construction,Novokuznetskaya,Zamoskvoretskaya,49,3.46,16439000,323000,trade-in,True,18.5
N005021,2022-11-30,NB0146,Sheremetyevsky Residence,DONSTROY,economy,Tverskoy,CAO,55.75693,37.61214,70.4,2,14,22,2025,under_construction,Aleksandrovsky Sad,Filyovskaya,13,0.64,35363000,502300,DDU,True,10.0
N005022,2021-05-09,NB0075,Sheremetyevsky Residence,LSR,business,Obruchevsky,YuZAO,55.65353,37.56344,64.2,2,13,17,2027,under_construction,Profsoyuznaya,Kaluzhsko-Rizhskaya,36,11.73,22188000,345600,trade-in,True,11.0
N005023,2022-02-12,NB0011,Sheremetyevsky Residence,PIK,comfort,Chertanovo Tsentralnoye,YuAO,55.62237,37.6224,41.7,1,27,30,2026,under_construction,Yuzhnaya,Serpukhovsko-Timiryazevskaya,20,14.63,8775000,210400,trade-in,True,22.5
N005024,2023-03-08,NB0153,Preobrazhenie Residence,INGRAD,comfort,Zelenograd,ZelAO,55.99215,37.22084,49.9,2,11,35,2025,under_construction,Nagornaya,Serpukhovsko-Timiryazevskaya,522,36.39,6964000,139600,DDU,True,10.0
N005025,2021-08-13,NB0238,Scandinavia Residence,GK Granel,business,Ochakovo-Matveyevskoye,ZAO,55.67924,37.47021,50.4,1,8,17,2026,under_construction,Tyoply Stan,Kaluzhsko-Rizhskaya,90,12.57,16661000,330600,FZ214,True,11.0
N005026,2023-07-14,NB0046,Sheremetyevsky Residence,PIK,economy,Ryazanovskoye,NAO,55.46018,37.48158,69.6,2,8,22,2026,under_construction,Novokuznetskaya,Zamoskvoretskaya,393,33.81,7765000,111600,DDU,True,15.5
N005027,2025-07-13,NB0048,Preobrazhenie Residence,INGRAD,comfort,Troparyovo-Nikulino,ZAO,55.66534,37.4561,81.8,3,25,25,2027,under_construction,Slavyansky Bulvar,Arbatsko-Pokrovskaya,87,14.26,25759000,314900,DDU,False,19.5
N005028,2025-05-25,NB0074,Polar Residence,GK Granel,economy,Mitino,SZAO,55.83551,37.3539,62.7,2,17,25,2027,under_construction,Pyatnitskoye Shosse,Arbatsko-Pokrovskaya,30,18.99,12779000,203800,DDU,False,23.5
N005029,2026-02-09,NB0068,Mitino O2 Residence,MR Group,economy,Perovo,VAO,55.74513,37.79699,60.3,2,9,22,2026,completed,Borovitskaya,Serpukhovsko-Timiryazevskaya,144,11.07,12266000,203400,DDU,False,19.5
N005030,2023-11-21,NB0163,Preobrazhenie Residence,PIK,comfort,Orekhovo-Borisovo Severnoye,YuAO,55.63119,37.71942,72.6,2,19,25,2027,under_construction,Tekstilshchiki,Tagansko-Krasnopresnenskaya,112,14.98,15496000,213400,trade-in,True,15.5
N005031,2025-02-18,NB0205,Preobrazhenie Residence,MR Group,business,Mosrentgen,NAO,55.62061,37.49007,38.9,1,21,30,2025,completed,Prospekt Vernadskogo,Sokolnicheskaya,83,16.94,9167000,235700,FZ214,False,23.5
N005032,2025-12-26,NB0132,Symbol Residence,DONSTROY,comfort,Marushkinskoye,NAO,55.57454,37.25671,51.0,1,18,25,2026,under_construction,Kutuzovskaya,Filyovskaya,308,30.32,6733000,132000,trade-in,False,19.5
N005033,2021-03-22,NB0047,Scandinavia Residence,INGRAD,comfort,Severnoye Medvedkovo,SVAO,55.87809,37.63506,80.5,3,23,25,2026,under_construction,Sviblovo,Kaluzhsko-Rizhskaya,34,13.84,14018000,174100,FZ214,True,6.75
N005034,2023-01-04,NB0032,Alye Parusa Residence,Samolet,comfort,Presnensky,CAO,55.78072,37.57329,65.6,3,18,22,2028,under_construction,Belorusskaya,Koltsevaya,9,4.21,40195000,612700,DDU,True,10.0
N005035,2024-05-04,NB0237,Symbol Residence,INGRAD,business,Sokolniki,VAO,55.7909,37.67321,36.2,1,2,25,2026,under_construction,Pionerskaya,Filyovskaya,151,5.26,13165000,363700,DDU,True,18.5
N005036,2024-12-29,NB0211,Scandinavia Residence,LSR,comfort,Shchapovskoye,TAO,55.36954,37.52509,48.3,2,1,30,2027,under_construction,Nagatinskaya,Serpukhovsko-Timiryazevskaya,432,43.16,4432000,91800,DDU,False,23.5
N005037,2023-10-02,NB0130,Silver Park Residence,Capital Group,economy,Solntsevo,ZAO,55.64274,37.36607,65.0,2,23,30,2025,under_construction,Nagatinskaya,Serpukhovsko-Timiryazevskaya,225,20.19,12291000,189100,FZ214,True,15.5
N005038,2021-09-20,NB0179,Silver Park Residence,MR Group,business,Ivanovskoye,VAO,55.75431,37.81737,58.8,2,15,35,2024,under_construction,Novogireyevo,Kalininskaya,7,12.3,17990000,306000,FZ214,True,11.0
N005039,2025-04-06,NB0229,Severny Residence,Etalon,economy,Novogireyevo,VAO,55.74465,37.8309,73.7,3,6,22,2024,completed,Kitay-Gorod,Kaluzhsko-Rizhskaya,157,13.19,13602000,184600,FZ214,False,23.5
N005040,2025-03-23,NB0096,Symbol Residence,GK A101,comfort,Shcherbinka,NAO,55.51504,37.55489,34.3,1,8,30,2025,completed,Komsomolskaya,Koltsevaya,361,26.88,5938000,173100,DDU,False,23.5
N005041,2021-05-03,NB0011,Sheremetyevsky Residence,PIK,comfort,Chertanovo Tsentralnoye,YuAO,55.62237,37.6224,29.3,1,30,30,2026,under_construction,Yuzhnaya,Serpukhovsko-Timiryazevskaya,17,14.63,5722000,195300,DDU,True,11.0
N005042,2021-02-14,NB0022,Sheremetyevsky Residence,Etalon,comfort,Yasenevo,YuZAO,55.62416,37.52992,87.4,3,1,22,2024,under_construction,Borovitskaya,Serpukhovsko-Timiryazevskaya,180,15.51,17351000,198500,installment,True,6.75
N005043,2022-03-05,NB0238,Scandinavia Residence,GK Granel,business,Ochakovo-Matveyevskoye,ZAO,55.67924,37.47021,52.3,1,9,17,2026,under_construction,Sukharevskaya,Kaluzhsko-Rizhskaya,174,12.57,17601000,336500,DDU,True,22.5
N005044,2025-01-20,NB0072,Alye Parusa Residence,FSK,economy,Meshchansky,CAO,55.77201,37.63866,38.9,1,4,30,2027,under_construction,Mayakovskaya,Zamoskvoretskaya,32,2.3,13985000,359500,installment,False,23.5
N005045,2022-05-05,NB0242,Preobrazhenie Residence,Etalon,business,Kosino-Ukhtomsky,VAO,55.73726,37.84003,49.8,2,16,25,2025,under_construction,Delovoy Tsentr,MCC,234,13.85,10612000,213100,DDU,True,12.0
N005046,2025-08-27,NB0116,Losiny Ostrov Residence,INGRAD,economy,Filimonkovskoye,NAO,55.57569,37.37592,99.0,4,9,22,2027,under_construction,Troparyovo,Sokolnicheskaya,129,25.07,12568000,126900,DDU,False,19.5
N005047,2023-04-23,NB0149,Severny Residence,FSK,comfort,Severnoye Tushino,SZAO,55.85793,37.4298,55.9,2,17,25,2026,under_construction,Filyovsky Park,Filyovskaya,147,16.62,14100000,252200,DDU,True,10.0
N005048,2023-04-08,NB0095,Prokshino Residence,Capital Group,comfort,Dorogomilovo,ZAO,55.74352,37.55715,55.9,1,13,25,2025,under_construction,Kievskaya,Koltsevaya,13,4.15,26898000,481200,DDU,True,10.0
N005049,2024-03-27,NB0107,Silver Park Residence,LSR,economy,Ryazanovskoye,NAO,55.4638,37.52058,60.1,2,16,25,2024,completed,Mayakovskaya,Zamoskvoretskaya,414,32.87,7609000,126600,DDU,True,18.5
N005050,2025-10-02,NB0170,Sheremetyevsky Residence,Etalon,economy,Brateyevo,YuAO,55.63503,37.73292,84.5,3,13,25,2025,completed,Molodyozhnaya,Arbatsko-Pokrovskaya,282,14.97,13831000,163700,trade-in,False,19.5
N005051,2022-07-11,NB0169,Metropolia Residence,GK A101,comfort,Losinoostrovsky,SVAO,55.88507,37.71044,42.8,1,5,25,2026,under_construction,Proletarskaya,Tagansko-Krasnopresnenskaya,210,15.62,7674000,179300,DDU,True,12.0
N005052,2023-06-03,NB0036,Discovery Park Residence,INGRAD,comfort,Severnoye Butovo,YuZAO,55.58784,37.56903,59.7,2,16,22,2025,under_construction,Smolenskaya (F),Filyovskaya,216,18.75,14826000,248300,DDU,True,10.0
N005053,2024-04-24,NB0134,Sheremetyevsky Residence,LSR,comfort,Vostochnoye Izmaylovo,VAO,55.80379,37.80923,58.6,2,3,22,2026,under_construction,Shchyolkovskaya,Arbatsko-Pokrovskaya,11,13.02,16520000,281900,trade-in,True,18.5
N005054,2023-07-01,NB0178,Losiny Ostrov Residence,MR Group,business,Sokolinaya Gora,VAO,55.80131,37.7479,50.0,2,15,22,2025,under_construction,Semyonovskaya,Arbatsko-Pokrovskaya,40,9.54,14905000,298100,installment,True,15.5
N005055,2025-08-25,NB0188,Silver Park Residence,INGRAD,comfort,Marushkinskoye,NAO,55.57018,37.24158,55.1,2,14,17,2028,under_construction,Oktyabrskaya,Koltsevaya,351,31.35,6726000,122100,DDU,False,19.5
N005056,2025-09-06,NB0103,Mitino O2 Residence,GK A101,economy,Meshchansky,CAO,55.75909,37.65415,25.0,0,12,25,2028,under_construction,Rimskaya,Lyublinsko-Dmitrovskaya,14,2.17,11964000,478600,FZ214,False,19.5
N005057,2024-04-11,NB0202,Buninskie Luga Residence,GK Granel,economy,Novogireyevo,VAO,55.75778,37.77898,49.3,1,23,25,2025,under_construction,Perovo,Kalininskaya,12,9.91,12309000,249700,installment,True,18.5
N005058,2021-10-09,NB0130,Silver Park Residence,Capital Group,economy,Solntsevo,ZAO,55.64274,37.36607,53.1,2,8,30,2025,under_construction,Tyoply Stan,Kaluzhsko-Rizhskaya,113,20.19,9995000,188200,DDU,True,11.0
N005059,2021-11-01,NB0211,Scandinavia Residence,LSR,comfort,Shchapovskoye,TAO,55.36954,37.52509,39.5,1,26,30,2027,under_construction,Pushkinskaya,Tagansko-Krasnopresnenskaya,536,43.16,3030000,76700,FZ214,True,11.0
N005060,2023-04-24,NB0130,Silver Park Residence,Capital Group,economy,Solntsevo,ZAO,55.64274,37.36607,77.3,3,12,30,2025,under_construction,Sretensky Bulvar,Lyublinsko-Dmitrovskaya,266,20.19,18068000,233700,trade-in,True,10.0
N005061,2023-02-22,NB0089,Severny Residence,LSR,economy,Mosrentgen,NAO,55.62106,37.49492,24.6,0,9,30,2027,under_construction,Tyoply Stan,Kaluzhsko-Rizhskaya,8,16.75,4211000,171200,DDU,True,10.0
N005062,2022-03-05,NB0166,Silver Park Residence,Etalon,comfort,Yuzhnoye Tushino,SZAO,55.83938,37.45695,81.3,3,16,17,2026,under_construction,Rechnoy Vokzal,Zamoskvoretskaya,20,13.97,21094000,259500,DDU,True,22.5
N005063,2025-01-26,NB0219,Mitino O2 Residence,Samolet,economy,Brateyevo,YuAO,55.65408,37.75022,51.3,2,20,22,2026,under_construction,Lubyanka,Sokolnicheskaya,173,13.75,8349000,162800,trade-in,False,23.5
N005064,2022-06-27,NB0233,Headliner Residence,GK A101,premium,Cheryomushki,YuZAO,55.66814,37.57402,46.5,2,23,30,2026,under_construction,Kakhovskaya,Bolshaya Koltsevaya,23,9.98,31956000,687200,FZ214,True,12.0
N005065,2024-04-27,NB0128,Preobrazhenie Residence,LSR,business,Kievsky,TAO,55.39552,36.76365,81.0,3,22,25,2027,under_construction,Tekstilshchiki,Tagansko-Krasnopresnenskaya,850,67.02,9187000,113400,DDU,True,18.5
N005066,2024-06-15,NB0112,Severny Residence,MR Group,comfort,Meshchansky,CAO,55.77404,37.60989,40.1,1,5,22,2024,completed,Kuznetsky Most,Tagansko-Krasnopresnenskaya,20,2.34,19157000,477700,DDU,True,18.5
N005067,2022-02-02,NB0011,Sheremetyevsky Residence,PIK,comfort,Chertanovo Tsentralnoye,YuAO,55.62237,37.6224,72.5,3,8,30,2026,under_construction,Novokuznetskaya,Zamoskvoretskaya,166,14.63,12421000,171300,installment,True,22.5
N005068,2022-04-15,NB0057,Odintsovo-1 Residence,Etalon,comfort,Mosrentgen,NAO,55.60585,37.50219,29.6,1,21,25,2026,under_construction,Kantemirovskaya,Zamoskvoretskaya,126,18.06,4154000,140300,DDU,True,12.0
N005069,2021-09-03,NB0249,Triumph Palace Residence,GK A101,comfort,Novo-Peredelkino,ZAO,55.67967,37.31219,66.9,2,6,17,2027,under_construction,Kuznetsky Most,Tagansko-Krasnopresnenskaya,266,21.02,13400000,200300,trade-in,True,11.0
N005070,2022-03-03,NB0231,Odintsovo-1 Residence,Capital Group,business,Izmaylovo,VAO,55.79632,37.77268,94.9,3,6,22,2024,under_construction,Shchyolkovskaya,Arbatsko-Pokrovskaya,33,10.61,29790000,313900,FZ214,True,22.5
N005071,2022-04-13,NB0163,Preobrazhenie Residence,PIK,comfort,Orekhovo-Borisovo Severnoye,YuAO,55.63119,37.71942,69.1,3,18,25,2027,under_construction,Prospekt Vernadskogo,Sokolnicheskaya,173,14.98,12143000,175700,DDU,True,12.0
N005072,2025-11-29,NB0112,Severny Residence,MR Group,comfort,Meshchansky,CAO,55.77404,37.60989,76.2,3,13,22,2024,completed,Tsvetnoy Bulvar,Serpukhovsko-Timiryazevskaya,14,2.34,41080000,539100,installment,False,19.5
N005073,2025-03-24,NB0053,Scandinavia Residence,INGRAD,comfort,Orekhovo-Borisovo Severnoye,YuAO,55.6359,37.69343,62.6,2,9,25,2027,under_construction,Perovo,Kalininskaya,170,13.89,12393000,198000,DDU,False,23.5
N005074,2025-12-13,NB0210,Silver Park Residence,GK Granel,business,Moskvorechye-Saburovo,YuAO,55.63553,37.64975,47.0,1,22,25,2026,under_construction,Kantemirovskaya,Zamoskvoretskaya,12,13.29,16348000,347800,DDU,False,19.5
N005075,2022-07-12,NB0149,Severny Residence,FSK,comfort,Severnoye Tushino,SZAO,55.85793,37.4298,32.5,1,4,25,2026,under_construction,Rechnoy Vokzal,Zamoskvoretskaya,39,16.62,6539000,201200,FZ214,True,12.0
N005076,2021-07-30,NB0042,Scandinavia Residence,Etalon,comfort,Izmaylovo,VAO,55.78462,37.75751,53.9,1,1,25,2026,under_construction,Pervomayskaya,Arbatsko-Pokrovskaya,36,9.21,11909000,220900,DDU,True,11.0
N005077,2024-05-16,NB0055,Symbol Residence,FSK,economy,Dorogomilovo,ZAO,55.75278,37.58166,50.5,1,18,25,2025,under_construction,Ulitsa 1905 Goda,Tagansko-Krasnopresnenskaya,19,2.45,21848000,432600,trade-in,True,18.5
N005078,2023-04-11,NB0136,Symbol Residence,Samolet,economy,Orekhovo-Borisovo Yuzhnoye,YuAO,55.61731,37.7357,67.3,3,17,17,2028,under_construction,Okhotny Ryad,Sokolnicheskaya,207,16.81,10531000,156500,DDU,True,10.0
