id,date_posted,district,okrug,lat,lon,total_area,rooms,floor,total_floors,building_year,building_type,renovation,furnished,pets_allowed,deposit_months,metro_station,metro_line,metro_distance_min,to_center_km,monthly_rent_rub,rent_per_sqm
R011418,2021-06-04,Chertanovo Yuzhnoye,YuAO,55.58769,37.60508,64.4,2,5,17,1952,brick,euro,True,False,1,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,2,18.51,70200,1090
R011419,2024-01-05,Voykovsky,SAO,55.81847,37.48756,56.2,1,6,9,1970,khrushchev,cosmetic,False,True,2,Park Pobedy,Arbatsko-Pokrovskaya,113,11.0,43600,776
R011420,2025-07-05,Sosenskoye,NAO,55.57549,37.38215,46.8,1,2,12,1962,khrushchev,euro,True,True,2,Ugreshskaya,MCC,279,24.85,24300,520
R011421,2022-04-28,Yuzhnoye Medvedkovo,SVAO,55.8556,37.69218,67.8,2,1,9,2015,modern_panel,euro,True,False,1,Sapyornoye Pole,Bolshaya Koltsevaya,135,12.16,57600,849
R011422,2023-09-27,Gagarinsky,YuZAO,55.68663,37.59775,46.9,1,6,17,1981,panel,cosmetic,True,True,1,Kutuzovskaya,Filyovskaya,57,7.62,55600,1185
R011423,2025-09-10,Altufyevsky,SVAO,55.91764,37.58492,41.5,1,9,17,1968,khrushchev,euro,True,True,1,Dinamo,Zamoskvoretskaya,130,18.34,30800,743
R011424,2025-03-14,Filyovsky Park,ZAO,55.75338,37.46392,52.3,1,14,22,1993,panel,cosmetic,True,False,1,Slavyansky Bulvar,Arbatsko-Pokrovskaya,28,9.82,56900,1087
R011425,2022-01-03,Vnukovo,ZAO,55.62633,37.293,50.9,1,3,9,1995,brick,designer,True,False,0,Molodyozhnaya,Arbatsko-Pokrovskaya,175,24.97,49900,980
R011426,2021-10-31,Bogorodskoye,VAO,55.80888,37.71871,76.0,3,7,9,2006,monolith,euro,True,False,1,Prospekt Mira,Koltsevaya,84,8.65,73000,961
R011427,2025-07-11,Biryulyovo Vostochnoye,YuAO,55.57037,37.68013,54.4,2,7,9,2000,monolith,cosmetic,True,False,0,Pushkinskaya,Tagansko-Krasnopresnenskaya,252,20.74,36200,666
R011428,2023-01-12,Aeroport,SAO,55.80488,37.54793,39.4,1,8,12,2003,brick,euro,True,False,1,Voykovskaya,Zamoskvoretskaya,32,7.27,44900,1139
R011429,2024-02-17,Lianozovo,SVAO,55.90962,37.57694,63.3,3,5,9,1986,brick,no_renovation,True,True,1,Sapyornoye Pole,Bolshaya Koltsevaya,152,17.53,43000,680
R011430,2025-02-08,Nagatinsky Zaton,YuAO,55.68812,37.70077,45.4,1,8,17,2007,monolith,euro,True,False,2,Pechatniki,Lyublinsko-Dmitrovskaya,27,8.86,63300,1394
R011431,2026-01-26,Khoroshyovsky,SAO,55.78662,37.53835,50.4,2,7,9,2010,monolith,euro,True,False,0,Sapyornoye Pole,Bolshaya Koltsevaya,20,6.31,75900,1506
R011432,2022-08-02,Tagansky,CAO,55.75353,37.65992,42.5,1,2,12,1961,khrushchev,cosmetic,False,False,1,Rimskaya,Lyublinsko-Dmitrovskaya,22,2.45,52400,1234
R011433,2025-03-07,Sosenskoye,NAO,55.53738,37.41013,58.7,2,3,9,1963,brick,cosmetic,False,True,1,Nagornaya,Serpukhovsko-Timiryazevskaya,204,27.47,31600,538
R011434,2021-05-08,Solntsevo,ZAO,55.65133,37.38854,56.9,1,5,12,1971,panel,cosmetic,True,False,1,Yugo-Zapadnaya,Sokolnicheskaya,76,18.49,37100,652
R011435,2023-11-07,Brateyevo,YuAO,55.63603,37.77604,75.5,3,6,9,2016,modern_panel,cosmetic,True,False,0,Kakhovskaya,Bolshaya Koltsevaya,129,16.32,55400,734
R011436,2022-12-04,Severnoye Tushino,SZAO,55.86743,37.41261,58.6,2,3,9,1970,khrushchev,cosmetic,False,True,1,Rechnoy Vokzal,Zamoskvoretskaya,30,18.13,37700,643
R011437,2026-02-18,Bogorodskoye,VAO,55.80481,37.72849,86.3,4,11,17,1936,stalin,cosmetic,True,False,2,Partizanskaya,Arbatsko-Pokrovskaya,45,8.8,97000,1124
R011438,2024-09-13,Krylatskoye,SZAO,55.77914,37.36974,53.3,2,15,22,2013,monolith,euro,True,False,1,Molodyozhnaya,Arbatsko-Pokrovskaya,22,15.95,97600,1832
R011439,2024-03-08,Solntsevo,ZAO,55.63931,37.38138,46.2,1,7,12,2021,modern_panel,no_renovation,True,False,0,Kutuzovskaya,Filyovskaya,160,19.68,39000,843
R011440,2025-08-31,Dorogomilovo,ZAO,55.72393,37.54687,46.3,2,16,17,1981,brick,cosmetic,True,True,1,Smolenskaya (F),Filyovskaya,22,5.7,80100,1730
R011441,2025-07-16,Rostokino,SVAO,55.85118,37.63083,57.0,2,3,5,2021,modern_panel,cosmetic,True,True,1,Okhotny Ryad,Sokolnicheskaya,116,10.84,38400,674
R011442,2026-04-11,Yuzhnoye Butovo,YuZAO,55.55756,37.55868,72.5,3,6,22,2013,modern_panel,euro,False,False,1,Molodyozhnaya,Arbatsko-Pokrovskaya,280,22.18,58900,813
R011443,2021-10-08,Troparyovo-Nikulino,ZAO,55.65844,37.48104,43.0,1,2,9,2020,monolith,cosmetic,True,False,1,Troparyovo,Sokolnicheskaya,13,13.76,64100,1491
R011444,2022-09-26,Sokolinaya Gora,VAO,55.77403,37.74892,42.2,1,5,22,2023,modern_panel,cosmetic,True,False,1,Elektrozavodskaya,Arbatsko-Pokrovskaya,29,8.32,33000,782
R011445,2021-08-05,Vnukovo,ZAO,55.64035,37.28709,53.9,1,8,22,2009,monolith,euro,False,False,1,Timiryazevskaya,Serpukhovsko-Timiryazevskaya,329,24.43,46100,855
R011446,2026-01-28,Vnukovo,ZAO,55.64899,37.2826,62.5,2,15,17,1991,panel,euro,False,False,2,Rimskaya,Lyublinsko-Dmitrovskaya,336,24.19,52000,832
R011447,2022-10-04,Severnoye Tushino,SZAO,55.87215,37.46661,42.6,1,4,5,1993,brick,cosmetic,True,False,0,Rizhskaya,Kaluzhsko-Rizhskaya,174,16.3,39400,926
R011448,2023-04-15,Mikhaylovo-Yartsevskoye,TAO,55.40828,37.20419,65.9,3,12,12,1987,panel,euro,True,True,1,Perovo,Kalininskaya,629,46.5,21300,323
R011449,2024-01-24,Marfino,SVAO,55.84267,37.59589,75.6,3,4,5,2007,monolith,euro,True,False,1,Molodyozhnaya,Arbatsko-Pokrovskaya,192,9.99,76800,1015
R011450,2021-10-26,Lianozovo,SVAO,55.91578,37.56187,47.0,1,5,5,1994,panel,euro,True,False,1,Dostoevskaya,Lyublinsko-Dmitrovskaya,166,18.37,31500,671
R011451,2021-10-31,Alekseevsky,SVAO,55.79769,37.65303,67.3,3,3,5,2024,monolith,euro,False,False,2,Kuznetsky Most,Tagansko-Krasnopresnenskaya,68,5.27,65000,966
R011452,2021-05-15,Zyablikovo,YuAO,55.62944,37.71137,43.8,1,6,17,1967,khrushchev,euro,True,False,1,Tverskaya,Zamoskvoretskaya,227,14.96,26300,600
R011453,2025-10-29,Preobrazhenskoye,VAO,55.80847,37.71396,55.5,1,5,9,1984,panel,euro,True,False,1,Preobrazhenskaya Ploshchad,Sokolnicheskaya,1,8.41,72400,1304
R011454,2025-08-10,Dmitrovsky,SAO,55.8797,37.5208,62.9,2,5,5,2003,modern_panel,euro,True,False,2,Sapyornoye Pole,Bolshaya Koltsevaya,122,15.32,56300,895
R011455,2024-04-11,Butyrsky,SVAO,55.81719,37.58381,56.9,2,16,22,1982,panel,cosmetic,True,False,1,Semyonovskaya,Arbatsko-Pokrovskaya,107,7.41,45400,798
R011456,2023-09-05,Lianozovo,SVAO,55.90401,37.59273,42.4,1,3,9,2005,brick,cosmetic,True,False,0,Serpukhovskaya,Serpukhovsko-Timiryazevskaya,239,16.78,31400,741
R011457,2023-06-06,Vostochny,VAO,55.80906,37.88438,68.5,2,5,9,2011,monolith,cosmetic,True,False,1,Komsomolskaya,Koltsevaya,166,17.59,49700,725
R011458,2024-12-03,Klyonovskoye,TAO,55.277,37.49222,70.4,2,16,17,2010,modern_panel,euro,True,False,1,Semyonovskaya,Arbatsko-Pokrovskaya,718,53.64,22900,325
R011459,2025-02-13,Strogino,SZAO,55.81477,37.37368,41.5,1,7,12,1957,brick,cosmetic,True,False,1,Strogino,Arbatsko-Pokrovskaya,4,16.87,77000,1856
R011460,2021-06-22,Desyonovskoye,NAO,55.51856,37.43565,53.8,2,5,5,1995,panel,no_renovation,False,False,1,Sportivnaya,Sokolnicheskaya,280,28.63,19100,354
R011461,2025-04-16,Kokoshkino,NAO,55.62518,37.19467,65.1,3,13,17,2001,monolith,cosmetic,True,True,1,Mayakovskaya,Zamoskvoretskaya,338,30.3,29600,455
R011462,2022-07-26,Fili-Davydkovo,ZAO,55.73331,37.46904,45.7,1,2,5,2022,modern_panel,euro,False,False,2,Trubnaya,Lyublinsko-Dmitrovskaya,123,9.77,54800,1199
R011463,2021-12-15,Lianozovo,SVAO,55.91452,37.56105,73.1,3,3,5,1969,khrushchev,cosmetic,True,True,1,Taganskaya,Koltsevaya,223,18.25,33500,459
R011464,2023-08-03,Shchapovskoye,TAO,55.39451,37.50688,44.5,1,4,5,2007,modern_panel,euro,False,False,1,Yuzhnaya,Serpukhovsko-Timiryazevskaya,329,40.6,16500,371
R011465,2026-01-02,Biryulyovo Zapadnoye,YuAO,55.59429,37.63879,62.4,2,10,12,1968,khrushchev,designer,True,True,0,Novye Cheryomushki,Kaluzhsko-Rizhskaya,129,17.78,43700,700
R011466,2021-06-10,Khoroshyovsky,SAO,55.78799,37.5257,61.7,2,5,5,2011,monolith,euro,False,False,1,Smolenskaya (AP),Arbatsko-Pokrovskaya,61,7.05,64100,1038
R011467,2021-07-07,Zyablikovo,YuAO,55.62595,37.74734,47.9,1,21,22,1995,panel,cosmetic,False,True,2,Kutuzovskaya,Filyovskaya,231,16.29,23200,484
R011468,2025-07-18,Yuzhnoye Butovo,YuZAO,55.52704,37.55581,35.3,1,6,9,1960,brick,cosmetic,True,True,1,Smolenskaya (F),Filyovskaya,275,25.55,27400,776
R011469,2022-09-23,Kokoshkino,NAO,55.65957,37.18667,62.1,1,5,9,1981,panel,euro,False,False,1,Polezhaevskaya,Tagansko-Krasnopresnenskaya,297,29.15,24200,390
R011470,2022-11-08,Obruchevsky,YuZAO,55.67378,37.56132,51.8,1,3,12,2000,modern_panel,designer,False,False,2,Prospekt Vernadskogo,Sokolnicheskaya,38,9.66,63200,1221
R011471,2022-04-24,Mosrentgen,NAO,55.60665,37.50072,35.5,1,16,22,1968,khrushchev,cosmetic,False,False,0,Smolenskaya (AP),Arbatsko-Pokrovskaya,188,18.02,14500,408
R011472,2025-06-06,Moskvorechye-Saburovo,YuAO,55.63907,37.65423,51.8,2,7,17,1938,stalin,cosmetic,False,False,1,Kantemirovskaya,Zamoskvoretskaya,20,12.94,44400,858
R011473,2021-05-12,Novokosino,VAO,55.73583,37.84798,65.1,3,4,5,1965,panel,cosmetic,True,False,1,Shchyolkovskaya,Arbatsko-Pokrovskaya,99,14.36,42700,655
R011474,2024-07-05,Altufyevsky,SVAO,55.88054,37.58036,42.2,1,1,5,1959,khrushchev,cosmetic,False,True,1,Rechnoy Vokzal,Zamoskvoretskaya,100,14.31,22900,543
R011475,2025-05-29,Bibirevo,SVAO,55.89327,37.62337,62.5,2,8,17,1998,brick,cosmetic,False,False,2,Vystavochnaya,Filyovskaya,191,15.5,47900,766
R011476,2024-04-04,Filimonkovskoye,NAO,55.56632,37.3904,44.0,2,2,5,1972,khrushchev,cosmetic,False,False,1,Prospekt Vernadskogo,Sokolnicheskaya,179,25.38,18200,414
R011477,2025-05-01,Khoroshyovo-Mnyovniki,SZAO,55.76602,37.46462,46.5,1,6,9,2005,modern_panel,euro,True,False,1,Pechatniki,Lyublinsko-Dmitrovskaya,225,9.86,62000,1333
R011478,2023-07-29,Yuzhnoye Tushino,SZAO,55.85506,37.42261,51.3,2,20,22,2016,modern_panel,euro,False,False,1,Strogino,Arbatsko-Pokrovskaya,58,16.73,50000,974
R011479,2023-12-14,Mosrentgen,NAO,55.61761,37.50767,57.0,2,12,12,2011,monolith,cosmetic,False,False,0,Timiryazevskaya,Serpukhovsko-Timiryazevskaya,276,16.73,34900,612
R011480,2025-02-20,Ramenki,ZAO,55.72049,37.52474,63.4,2,6,12,2015,modern_panel,no_renovation,False,True,1,Sukharevskaya,Kaluzhsko-Rizhskaya,133,7.07,68800,1085
R011481,2023-12-25,Koptevo,SAO,55.8418,37.52657,51.5,2,8,12,1983,brick,euro,True,False,1,Shchukinskaya,Tagansko-Krasnopresnenskaya,65,11.41,58600,1137
R011482,2024-08-21,Kurkino,SZAO,55.88489,37.41537,56.8,2,3,5,1992,panel,euro,True,False,2,Slavyansky Bulvar,Arbatsko-Pokrovskaya,225,19.41,63900,1124
R011483,2023-04-11,Sokol,SAO,55.78571,37.53555,57.7,2,6,12,2012,modern_panel,euro,True,False,1,Begovaya,Tagansko-Krasnopresnenskaya,54,6.4,66800,1157
R011484,2021-11-17,Vostochny,VAO,55.8229,37.82251,55.2,1,2,9,1966,brick,no_renovation,True,True,1,Partizanskaya,Arbatsko-Pokrovskaya,95,14.76,29700,539
R011485,2021-06-27,Prospekt Vernadskogo,ZAO,55.68085,37.5252,46.4,1,1,5,1968,khrushchev,euro,True,False,1,Prospekt Vernadskogo,Sokolnicheskaya,11,10.09,66000,1423
R011486,2024-04-27,Dmitrovsky,SAO,55.88117,37.5327,65.0,2,2,12,1968,panel,euro,True,False,1,Filyovsky Park,Filyovskaya,176,15.18,53000,816
R011487,2023-06-13,Savyolovsky,SAO,55.80545,37.57375,48.4,2,12,22,2015,monolith,cosmetic,False,True,1,Belorusskaya,Koltsevaya,25,6.44,54400,1123
R011488,2021-04-13,Sviblovo,SVAO,55.84443,37.6485,53.2,2,3,5,2012,modern_panel,designer,True,False,0,Kitay-Gorod,Kaluzhsko-Rizhskaya,133,10.21,46600,877
R011489,2022-08-16,Savyolovsky,SAO,55.7823,37.58957,50.7,2,15,17,1966,panel,euro,False,False,1,Lubyanka,Sokolnicheskaya,62,3.71,48400,955
R011490,2026-04-22,Beskudnikovsky,SAO,55.86876,37.52702,57.8,1,3,22,2010,monolith,cosmetic,False,False,1,Sokol,Zamoskvoretskaya,90,14.05,44300,767
R011491,2024-10-12,Voykovsky,SAO,55.83886,37.51265,63.0,2,1,17,2022,modern_panel,cosmetic,True,True,1,Sokol,Zamoskvoretskaya,22,11.62,57100,906
R011492,2022-02-28,Ochakovo-Matveyevskoye,ZAO,55.70036,37.47581,47.9,1,3,9,1957,brick,euro,False,False,1,Troparyovo,Sokolnicheskaya,51,10.86,45000,940
R011493,2021-08-16,Pervomayskoye,TAO,55.4739,37.09022,48.6,1,14,17,2007,monolith,euro,True,False,1,Rimskaya,Lyublinsko-Dmitrovskaya,600,45.6,18800,386
R011494,2021-09-12,Lomonosovsky,YuZAO,55.70862,37.54258,72.3,3,3,17,1970,khrushchev,euro,True,True,1,Kievskaya,Koltsevaya,76,7.02,79400,1098
R011495,2025-07-28,Lianozovo,SVAO,55.91201,37.54039,54.4,2,4,9,1961,brick,designer,True,False,0,Park Pobedy,Arbatsko-Pokrovskaya,227,18.28,54000,992
R011496,2024-08-12,Vnukovskoye,NAO,55.612,37.29915,44.6,2,1,5,2012,monolith,cosmetic,True,False,0,Molodyozhnaya,Arbatsko-Pokrovskaya,153,25.6,30900,692
R011497,2022-06-05,Ryazanovskoye,NAO,55.46057,37.50268,75.5,2,8,9,2008,monolith,cosmetic,True,False,0,Sevastopolskaya,Serpukhovsko-Timiryazevskaya,258,33.45,34900,462
R011498,2024-07-20,Vnukovskoye,NAO,55.64028,37.31988,42.6,1,5,9,2007,monolith,designer,True,False,0,Kakhovskaya,Bolshaya Koltsevaya,208,22.7,36600,860
R011499,2025-09-15,Severnoye Medvedkovo,SVAO,55.89089,37.62813,56.4,2,7,17,1966,khrushchev,cosmetic,True,False,1,Rizhskaya,Kaluzhsko-Rizhskaya,131,15.24,37200,660
R011500,2023-03-22,Fili-Davydkovo,ZAO,55.73502,37.49465,44.6,1,6,17,1983,panel,cosmetic,True,False,2,Nagornaya,Serpukhovsko-Timiryazevskaya,142,8.17,50600,1135
R011501,2022-08-06,Sokolinaya Gora,VAO,55.76239,37.72296,45.9,2,5,5,1971,panel,cosmetic,True,False,2,Partizanskaya,Arbatsko-Pokrovskaya,16,6.46,35300,769
R011502,2026-04-06,Maryina Roshcha,SVAO,55.78512,37.58907,72.6,3,9,9,1972,panel,no_renovation,True,False,2,Novoslobodskaya,Koltsevaya,21,4.0,56300,776
R011503,2023-06-23,Severnoye Butovo,YuZAO,55.579,37.57945,58.0,2,8,9,2020,monolith,euro,True,False,1,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,38,19.62,68600,1182
R011504,2022-03-31,Begovoy,SAO,55.80531,37.57629,87.6,4,6,22,1994,panel,designer,False,False,1,Dinamo,Zamoskvoretskaya,6,6.36,145300,1659
R011505,2023-12-16,Marfino,SVAO,55.81909,37.58271,41.4,1,14,17,2021,monolith,euro,True,True,1,Chistye Prudy,Sokolnicheskaya,109,7.63,38900,941
R011506,2021-03-02,Maryina Roshcha,SVAO,55.78361,37.60027,53.2,2,17,22,1950,brick,cosmetic,True,False,1,Tsvetnoy Bulvar,Serpukhovsko-Timiryazevskaya,29,3.54,38500,725
R011507,2023-06-03,Chertanovo Yuzhnoye,YuAO,55.60071,37.59722,64.2,3,6,9,2012,modern_panel,euro,False,False,0,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,3,17.1,69700,1086
R011508,2024-03-12,Chertanovo Tsentralnoye,YuAO,55.61782,37.57615,76.1,4,3,12,1970,panel,euro,True,False,1,Nagatinskaya,Serpukhovsko-Timiryazevskaya,77,15.39,61700,811
R011509,2024-01-28,Nagatino-Sadovniki,YuAO,55.67354,37.65583,71.6,3,3,5,1965,panel,cosmetic,False,False,1,Borovitskaya,Serpukhovsko-Timiryazevskaya,102,9.2,56100,783
R011510,2023-02-12,Beskudnikovsky,SAO,55.86866,37.55372,34.9,1,12,12,2023,monolith,euro,False,False,0,Pyatnitskoye Shosse,Arbatsko-Pokrovskaya,145,13.43,28200,807
R011511,2023-08-06,Altufyevsky,SVAO,55.89918,37.59808,71.1,3,16,17,2016,modern_panel,no_renovation,True,False,2,Sportivnaya,Sokolnicheskaya,221,16.22,47400,667
R011512,2022-12-28,Moskvorechye-Saburovo,YuAO,55.64282,37.63851,56.8,1,5,17,2010,modern_panel,euro,False,False,1,Partizanskaya,Arbatsko-Pokrovskaya,201,12.4,39700,698
R011513,2025-05-25,Bibirevo,SVAO,55.90352,37.59434,39.1,1,3,5,2017,monolith,cosmetic,False,False,1,Sapyornoye Pole,Bolshaya Koltsevaya,135,16.72,27400,700
R011514,2021-08-06,Klyonovskoye,TAO,55.26437,37.48105,44.9,1,2,5,1960,khrushchev,designer,False,False,1,Frunzenskaya,Sokolnicheskaya,622,55.14,11300,252
R011515,2023-03-05,Strogino,SZAO,55.7822,37.44307,42.9,1,12,12,1989,panel,cosmetic,False,True,1,Strogino,Arbatsko-Pokrovskaya,2,11.55,65700,1533
R011516,2021-02-27,Mozhaysky,ZAO,55.71333,37.42064,54.7,2,4,9,1972,khrushchev,euro,True,False,1,Strogino,Arbatsko-Pokrovskaya,106,13.32,38900,711
R011517,2022-11-02,Shchapovskoye,TAO,55.36958,37.52064,88.3,4,5,9,1999,brick,euro,True,False,1,Sportivnaya,Sokolnicheskaya,470,43.2,28300,321
R011518,2024-10-28,Moskvorechye-Saburovo,YuAO,55.64643,37.6765,63.6,2,15,22,1993,panel,euro,True,False,1,Turgenevskaya,Kaluzhsko-Rizhskaya,161,12.45,53200,836
R011519,2024-04-30,Mikhaylovo-Yartsevskoye,TAO,55.39196,37.21386,47.5,1,9,9,2004,brick,no_renovation,True,False,1,Sviblovo,Kaluzhsko-Rizhskaya,686,47.69,13300,280
R011520,2021-02-06,Tyoply Stan,YuZAO,55.61606,37.47421,54.4,1,8,12,2018,modern_panel,cosmetic,True,False,1,Krasnopresnenskaya,Koltsevaya,202,17.87,37000,681
R011521,2022-04-09,Golyanovo,VAO,55.84302,37.81106,56.3,2,11,17,1974,panel,cosmetic,False,False,2,Shchyolkovskaya,Arbatsko-Pokrovskaya,16,15.48,34200,608
R011522,2024-10-02,Cheryomushki,YuZAO,55.66184,37.5352,40.8,1,6,9,1986,panel,cosmetic,True,False,1,Smolenskaya (F),Filyovskaya,103,11.56,43600,1069
R011523,2024-02-07,Mitino,SZAO,55.83071,37.39558,39.7,1,1,5,2001,brick,euro,True,False,1,Pyatnitskoye Shosse,Arbatsko-Pokrovskaya,10,16.47,58100,1463
R011524,2023-07-13,Zapadnoye Degunino,SAO,55.86254,37.52821,60.9,2,5,12,2007,modern_panel,cosmetic,True,False,1,Pushkinskaya,Tagansko-Krasnopresnenskaya,141,13.39,43000,706
R011525,2022-09-02,Meshchansky,CAO,55.78136,37.65327,46.5,1,4,12,1987,panel,cosmetic,False,False,1,Kitay-Gorod,Kaluzhsko-Rizhskaya,32,3.67,57600,1239
R011526,2023-10-29,Nagatinsky Zaton,YuAO,55.67261,37.71004,81.8,4,7,9,1991,panel,cosmetic,True,False,1,Ugreshskaya,MCC,30,10.63,79400,971
R011527,2022-03-22,Pervomayskoye,TAO,55.47181,37.0745,44.1,1,8,9,1975,panel,cosmetic,False,False,1,Yasenevo,Kaluzhsko-Rizhskaya,398,46.49,11000,248
R011528,2025-05-13,Ryazanovskoye,NAO,55.47879,37.51545,84.3,4,5,5,1995,panel,euro,True,False,1,Troparyovo,Sokolnicheskaya,241,31.3,39600,470
R011529,2024-11-03,Yuzhnoye Tushino,SZAO,55.84451,37.45043,45.4,1,1,5,2005,modern_panel,euro,True,False,1,Vystavochnaya,Filyovskaya,144,14.66,42700,941
R011530,2022-08-04,Altufyevsky,SVAO,55.90485,37.60992,41.6,1,8,17,2024,modern_panel,euro,True,False,1,Sviblovo,Kaluzhsko-Rizhskaya,66,16.8,29500,710
R011531,2025-11-08,Sokolinaya Gora,VAO,55.7792,37.74157,84.8,3,6,17,1990,panel,euro,True,True,1,Chekhovskaya,Serpukhovsko-Timiryazevskaya,107,8.06,71300,840
R011532,2023-05-24,Shchukino,SZAO,55.81391,37.45611,76.9,4,7,9,1971,panel,cosmetic,True,False,1,Shchukinskaya,Tagansko-Krasnopresnenskaya,6,12.27,114700,1491
R011533,2024-11-02,Konkovo,YuZAO,55.64251,37.54793,47.4,1,16,17,1980,panel,euro,True,True,1,Tyoply Stan,Kaluzhsko-Rizhskaya,37,13.2,52800,1115
R011534,2022-03-26,Kotlovka,YuZAO,55.66739,37.59717,58.0,2,8,17,1969,khrushchev,euro,True,False,1,Nagornaya,Serpukhovsko-Timiryazevskaya,13,9.73,69800,1204
R011535,2023-06-25,Desyonovskoye,NAO,55.53152,37.46936,65.2,3,4,17,2002,monolith,cosmetic,False,False,1,Leninsky Prospekt,Kaluzhsko-Rizhskaya,263,26.49,36400,558
R011536,2023-11-07,Chertanovo Yuzhnoye,YuAO,55.60056,37.6237,46.4,1,13,17,2020,modern_panel,cosmetic,False,True,2,Yasenevo,Kaluzhsko-Rizhskaya,55,17.05,29600,637
R011537,2026-03-29,Shchukino,SZAO,55.8124,37.49428,59.7,2,10,17,1989,panel,cosmetic,True,True,2,Shchukinskaya,Tagansko-Krasnopresnenskaya,4,10.24,86100,1442
R011538,2025-12-03,Otradnoye,SVAO,55.86613,37.59893,59.6,2,13,17,1963,khrushchev,euro,False,False,1,Mendeleevskaya,Serpukhovsko-Timiryazevskaya,112,12.55,40800,685
R011539,2025-03-15,Zapadnoye Degunino,SAO,55.8814,37.53107,54.1,2,9,12,1980,panel,cosmetic,True,False,1,Timiryazevskaya,Serpukhovsko-Timiryazevskaya,70,15.25,36500,675
R011540,2025-08-06,Ramenki,ZAO,55.6949,37.49109,47.7,1,19,22,2018,modern_panel,euro,False,False,2,Kievskaya,Koltsevaya,74,10.44,76800,1609
R011541,2024-10-29,Novofyodorovskoye,TAO,55.33159,36.92525,85.0,4,1,22,2020,monolith,cosmetic,True,True,1,Kantemirovskaya,Zamoskvoretskaya,681,64.19,27200,320
R011542,2025-06-23,Golyanovo,VAO,55.83316,37.80883,46.1,1,3,12,1961,khrushchev,cosmetic,True,False,2,Smolenskaya (F),Filyovskaya,190,14.69,31500,683
R011543,2024-03-23,Severny,SVAO,55.9342,37.58501,37.1,1,4,12,1989,brick,designer,True,True,1,Rizhskaya,Kaluzhsko-Rizhskaya,194,20.17,35800,965
R011544,2023-07-29,Meshchansky,CAO,55.75393,37.63113,40.4,1,7,12,1967,panel,cosmetic,True,False,1,Turgenevskaya,Kaluzhsko-Rizhskaya,19,0.65,64500,1595
R011545,2023-12-14,Sokolinaya Gora,VAO,55.79934,37.73658,69.3,3,18,22,1970,panel,euro,True,True,2,Semyonovskaya,Arbatsko-Pokrovskaya,20,8.83,64000,923
R011546,2024-05-04,Krasnopakhorskoye,TAO,55.43633,37.28279,47.5,2,4,17,2009,monolith,cosmetic,True,True,1,Dubrovka,Lyublinsko-Dmitrovskaya,473,41.21,18400,388
R011547,2023-02-25,Rostokino,SVAO,55.84622,37.64064,35.8,1,3,5,1965,panel,euro,True,True,1,Nagatinskaya,Serpukhovsko-Timiryazevskaya,213,10.34,30200,845
R011548,2021-05-06,Severnoye Tushino,SZAO,55.84506,37.42914,71.0,3,13,17,1971,khrushchev,cosmetic,True,False,1,Kozhukhovskaya,Lyublinsko-Dmitrovskaya,275,15.69,44200,622
R011549,2024-08-29,Lianozovo,SVAO,55.90623,37.61254,67.9,3,19,22,1988,panel,cosmetic,False,False,1,Pervomayskaya,Arbatsko-Pokrovskaya,217,16.95,41400,610
R011550,2023-12-10,Bogorodskoye,VAO,55.82918,37.70315,48.6,1,3,9,2001,modern_panel,euro,True,True,1,Tekstilshchiki,Tagansko-Krasnopresnenskaya,147,9.83,48700,1003
R011551,2021-04-11,Beskudnikovsky,SAO,55.8824,37.54606,38.5,1,6,9,2019,monolith,cosmetic,False,False,0,Sokolniki,Sokolnicheskaya,147,15.03,21200,550
R011552,2026-01-30,Akademichesky,YuZAO,55.68346,37.60518,53.3,2,3,9,1979,panel,cosmetic,True,False,1,Shabolovskaya,Kaluzhsko-Rizhskaya,50,7.89,61900,1161
R011553,2026-03-30,Presnensky,CAO,55.76792,37.56866,39.9,1,4,17,2002,monolith,euro,True,False,1,Krasnopresnenskaya,Koltsevaya,4,3.62,138600,3472
R011554,2025-05-27,Gagarinsky,YuZAO,55.71051,37.56559,72.7,3,3,17,2014,monolith,euro,True,False,1,Ploshchad Revolyutsii,Arbatsko-Pokrovskaya,82,5.94,120600,1659
R011555,2024-01-26,Severnoye Medvedkovo,SVAO,55.87393,37.61045,52.2,1,1,9,1957,brick,cosmetic,True,False,1,Sokolniki,Sokolnicheskaya,137,13.36,46100,883
R011556,2025-06-30,Donskoy,YuAO,55.70623,37.59172,54.0,2,4,5,1987,panel,euro,False,False,1,Shabolovskaya,Kaluzhsko-Rizhskaya,15,5.6,72700,1346
R011557,2022-06-05,Biryulyovo Zapadnoye,YuAO,55.58149,37.64132,46.6,1,5,12,1978,brick,designer,False,False,0,Sevastopolskaya,Serpukhovsko-Timiryazevskaya,91,19.21,38800,833
R011558,2022-11-13,Golovinsky,SAO,55.82359,37.48224,61.0,2,3,5,2018,monolith,no_renovation,True,False,1,Rechnoy Vokzal,Zamoskvoretskaya,19,11.62,54300,890
R011559,2023-01-01,Gagarinsky,YuZAO,55.68014,37.55431,55.3,2,4,12,2016,modern_panel,euro,False,False,1,Shabolovskaya,Kaluzhsko-Rizhskaya,38,9.2,69000,1248
